ID_Cliente,Nome,Endereco,CPF,Sexo,Data_Nascimento,Email,Telefone,Status
1445,Nicolas da Conceição,GO;Goiânia;Parque Amazônia;Parque Sales,397.586.102-95,Masculino,1960-09-07,samuelsouza@pereira.br,(62) 93372-9836,Ativo
1446,Dra. Luana Cavalcanti,GO;Goiânia;Jardim Goiás;Largo Benjamin Caldeira,201.798.635-68,Masculino,1999-11-09,xcavalcanti@vieira.br,(62) 99962-7250,Ativo
1447,Dr. Nicolas Azevedo,GO;Goiânia;Centro;Estrada Gomes,897.123.064-96,Masculino,1994-02-05,isabelsales@ramos.net,(62) 91058-9055,Ativo
1448,Luiz Miguel das Neves,GO;Goiânia;Setor Bueno;Ladeira Alícia Nogueira,243.079.618-03,Masculino,2005-04-04,araujoisadora@goncalves.br,(62) 93345-3057,Ativo
1449,Luiz Gustavo Sales,GO;Goiânia;Setor Bueno;Feira Azevedo,527.683.049-56,Masculino,2006-10-01,eduardo89@da.com,(62) 96983-8652,Ativo
1450,Enzo Gabriel Gomes,GO;Aparecida de Goiânia;Parque Amazônia;Vereda de da Cunha,251.894.073-14,Feminino,1962-03-25,crezende@gmail.com,(62) 92890-5079,Ativo
1451,Alana Mendes,GO;Aparecida de Goiânia;Jardim Goiás;Residencial Luana Azevedo,812.946.375-09,Masculino,1964-04-21,cpinto@ig.com.br,(62) 94454-8883,Ativo
1452,Maria Eduarda Nascimento,GO;Aparecida de Goiânia;Setor Bueno;Vila Giovanna da Costa,654.291.038-70,Feminino,1972-10-04,martinsguilherme@uol.com.br,(62) 92748-8712,Ativo
1453,Luiz Otávio Viana,GO;Goiânia;Setor Oeste;Viela Vitor Hugo Costa,031.694.528-51,Feminino,1986-04-25,fariasbeatriz@rezende.br,(62) 90324-7249,Ativo
1454,Yuri Costa,GO;Aparecida de Goiânia;Setor Oeste;Viaduto Maria Fernanda da Conceição,189.604.723-87,Masculino,2000-09-12,yalmeida@araujo.br,(62) 99057-3878,Ativo
1455,Thiago Rodrigues,GO;Aparecida de Goiânia;Centro;Chácara Maria Dias,139.405.678-84,Feminino,1987-06-04,caue03@cardoso.org,(62) 94640-7146,Ativo
1456,Ian Correia,GO;Goiânia;Centro;Favela de Campos,940.635.712-70,Feminino,1989-11-08,pedro-henrique70@peixoto.com,(62) 92238-8688,Ativo
1457,Eduardo Cavalcanti,GO;Aparecida de Goiânia;Jardim Goiás;Ladeira de Araújo,297.853.601-21,Masculino,1977-06-14,ufogaca@uol.com.br,(62) 98203-7131,Ativo
1458,Enrico Porto,GO;Goiânia;Jardim Goiás;Passarela de Jesus,319.754.206-16,Feminino,1977-08-24,malmeida@hotmail.com,(62) 96292-9020,Ativo
1459,Alexandre Nogueira,GO;Goiânia;Setor Bueno;Alameda Teixeira,805.361.927-40,Masculino,1960-09-23,ana-claraporto@dias.com,(62) 92039-7304,Cancelado
1460,Juliana Melo,GO;Aparecida de Goiânia;Parque Amazônia;Passarela de Rezende,609.285.713-86,Feminino,1979-09-04,da-cunhapedro@hotmail.com,(62) 94182-6711,Ativo
1461,Fernanda Nascimento,GO;Goiânia;Setor Bueno;Residencial Sarah das Neves,361.089.452-06,Feminino,2002-10-30,elisa17@gmail.com,(62) 90945-7313,Cancelado
1462,Luana Lopes,GO;Goiânia;Parque Amazônia;Vale Benjamin da Cunha,819.036.542-89,Feminino,1998-08-24,joaoazevedo@uol.com.br,(62) 90565-6921,Ativo
1463,Gabriel Gomes,GO;Goiânia;Setor Oeste;Travessa Cavalcanti,394.578.210-41,Masculino,1979-07-26,raul96@freitas.net,(62) 94281-8462,Cancelado
1464,Stephany Araújo,GO;Goiânia;Parque Amazônia;Colônia Ramos,653.870.921-40,Masculino,1973-12-11,luigi00@da.br,(62) 99865-3644,Ativo
1465,Miguel Jesus,GO;Goiânia;Jardim Goiás;Vila Davi Lucca Duarte,327.594.680-38,Feminino,1988-09-03,clarice72@monteiro.br,(62) 96515-2316,Ativo
1466,Murilo da Paz,GO;Aparecida de Goiânia;Vila Brasília;Trevo Fernando Costa,058.479.361-84,Masculino,1968-01-16,cpires@uol.com.br,(62) 96993-5143,Ativo
1467,Srta. Joana Cunha,GO;Aparecida de Goiânia;Setor Bueno;Fazenda Duarte,637.092.418-04,Feminino,1982-08-24,xda-mota@novaes.org,(62) 96743-2456,Ativo
1468,Rafael Costela,GO;Goiânia;Setor Bueno;Viaduto Caldeira,502.389.476-29,Feminino,1991-12-07,vnovaes@moreira.com,(62) 93432-7520,Ativo
1469,Igor Pereira,GO;Aparecida de Goiânia;Vila Brasília;Estrada de Souza,491.706.532-16,Feminino,1964-08-07,ramosjoao-pedro@bol.com.br,(62) 90025-2587,Ativo
1470,Raul Nascimento,GO;Aparecida de Goiânia;Setor Bueno;Largo Mirella Peixoto,481.356.729-00,Feminino,1998-07-27,irocha@da.org,(62) 94724-8060,Ativo
1471,Otávio Cunha,GO;Goiânia;Jardim Goiás;Distrito da Mota,864.035.927-00,Masculino,1968-03-07,guilhermearagao@da.com,(62) 93244-8970,Ativo
1472,Emanuella Correia,GO;Goiânia;Setor Bueno;Fazenda Campos,516.739.204-70,Masculino,2006-07-20,ana-carolinasantos@hotmail.com,(62) 93041-4292,Ativo
1473,Dra. Sabrina Dias,GO;Goiânia;Parque Amazônia;Estação Laura Peixoto,263.749.508-10,Feminino,2004-05-24,guilherme82@ramos.com,(62) 96697-8220,Ativo
1474,Francisco Jesus,GO;Goiânia;Setor Oeste;Praça Fernandes,861.905.243-89,Masculino,2006-02-09,rafaelapereira@ig.com.br,(62) 91307-5802,Ativo
1475,Otávio Silveira,GO;Aparecida de Goiânia;Jardim Goiás;Avenida de da Cunha,590.683.142-89,Masculino,1961-03-31,frocha@yahoo.com.br,(62) 95605-1486,Ativo
1476,Sr. Ryan da Costa,GO;Goiânia;Parque Amazônia;Largo Silva,162.538.047-07,Masculino,1960-08-26,dduarte@hotmail.com,(62) 90155-2000,Ativo
1477,Breno Teixeira,GO;Goiânia;Jardim Goiás;Praia Luiz Otávio Cardoso,735.842.906-00,Masculino,1960-01-13,ryan99@rezende.net,(62) 91586-4458,Ativo
1478,Bernardo Rocha,GO;Aparecida de Goiânia;Setor Oeste;Esplanada de da Rocha,679.081.234-22,Feminino,2005-07-16,aramos@souza.br,(62) 97961-8753,Inativo
1479,Antônio Alves,GO;Aparecida de Goiânia;Parque Amazônia;Esplanada Pires,873.610.459-01,Feminino,1996-07-13,agatha30@da.com,(62) 95620-6164,Trancado
1480,Theo Pereira,GO;Aparecida de Goiânia;Centro;Viela Daniel Pinto,201.438.967-50,Feminino,1983-08-11,heitor20@uol.com.br,(62) 96200-1937,Cancelado
1481,Raquel da Cruz,GO;Goiânia;Centro;Área Silva,125.860.439-60,Masculino,1992-12-04,lorenanovaes@yahoo.com.br,(62) 97486-7583,Inativo
1482,Pedro Henrique Jesus,GO;Goiânia;Setor Oeste;Largo Azevedo,308.197.542-50,Masculino,2006-06-10,fernandopereira@hotmail.com,(62) 98693-5578,Cancelado
1483,Vinicius Souza,GO;Goiânia;Centro;Passarela Leonardo Costa,316.748.029-78,Feminino,1975-04-17,maria-clarafogaca@freitas.br,(62) 97785-9436,Ativo
1484,Valentina Pereira,GO;Aparecida de Goiânia;Parque Amazônia;Praça Novaes,304.265.891-06,Feminino,2001-03-28,alima@hotmail.com,(62) 90272-6901,Trancado
1485,Nathan Rezende,GO;Goiânia;Setor Oeste;Conjunto de Gonçalves,764.193.820-50,Feminino,1959-11-14,nathan58@castro.com,(62) 93826-8938,Ativo
1486,Cauã Moraes,GO;Aparecida de Goiânia;Vila Brasília;Feira de da Cruz,613.028.549-33,Feminino,1959-12-28,oliveiralaura@bol.com.br,(62) 97800-2645,Inativo
1487,Rafael Vieira,GO;Goiânia;Setor Bueno;Loteamento da Paz,435.270.618-35,Masculino,1962-11-04,ana-vitoriapires@ig.com.br,(62) 92345-9520,Trancado
1488,Isabelly Barbosa,GO;Aparecida de Goiânia;Setor Bueno;Chácara Pires,278.546.130-44,Feminino,1966-10-29,melosophie@martins.br,(62) 91426-5937,Trancado
1489,Luiz Otávio Aragão,GO;Goiânia;Setor Bueno;Lago de Moreira,142.986.735-37,Feminino,1975-10-09,theo88@ribeiro.br,(62) 91895-8899,Ativo
1490,Carolina Barbosa,GO;Goiânia;Setor Bueno;Quadra Alícia da Conceição,718.593.604-75,Masculino,1981-10-05,upires@uol.com.br,(62) 92792-2465,Ativo
1491,Eloah Martins,GO;Aparecida de Goiânia;Parque Amazônia;Rua Juliana Nascimento,015.786.932-68,Feminino,2006-01-16,nogueiraalexandre@souza.br,(62) 96283-5593,Ativo
1492,Alexandre Silva,GO;Aparecida de Goiânia;Centro;Condomínio de Farias,123.057.896-02,Feminino,1972-11-24,rpinto@ig.com.br,(62) 92016-3224,Cancelado
1493,Dra. Maria Rocha,GO;Aparecida de Goiânia;Parque Amazônia;Via de Silva,397.546.201-99,Feminino,1998-11-12,ocavalcanti@novaes.com,(62) 93666-2059,Ativo
1494,Maitê Cavalcanti,GO;Goiânia;Setor Oeste;Trecho de Jesus,308.579.142-60,Feminino,1996-09-27,isabellyrezende@uol.com.br,(62) 99206-8159,Trancado
1495,Ian Rezende,GO;Aparecida de Goiânia;Parque Amazônia;Praia Thales Cavalcanti,629.138.450-70,Masculino,2006-02-14,marcos-vinicius10@uol.com.br,(62) 94767-2436,Ativo
1496,Sra. Alice Ferreira,GO;Aparecida de Goiânia;Jardim Goiás;Rodovia Rebeca das Neves,907.645.312-80,Masculino,1976-07-21,larissasilveira@yahoo.com.br,(62) 91902-7025,Ativo
1497,Luna Melo,GO;Goiânia;Jardim Goiás;Viela da Mota,073.986.512-95,Masculino,1987-12-06,hrocha@da.org,(62) 95092-2013,Ativo
1498,Sr. Pedro Almeida,GO;Goiânia;Vila Brasília;Área de da Mata,038.745.291-50,Feminino,1993-01-19,jda-cruz@da.org,(62) 95237-6980,Inativo
1499,Bryan Cunha,GO;Aparecida de Goiânia;Setor Oeste;Conjunto Costela,591.243.780-97,Masculino,2006-01-30,joao-vitor27@hotmail.com,(62) 91746-7476,Ativo
1500,Gabriel Rocha,GO;Aparecida de Goiânia;Setor Bueno;Condomínio Brenda Fernandes,598.730.142-41,Masculino,1992-09-26,ana-carolina95@farias.br,(62) 94863-4586,Ativo
1501,Diogo Peixoto,GO;Aparecida de Goiânia;Vila Brasília;Viela Nicole Alves,129.467.083-22,Feminino,1980-08-13,heloisa47@uol.com.br,(62) 92389-1562,Ativo
1502,Giovanna Araújo,GO;Goiânia;Jardim Goiás;Viaduto Almeida,830.296.415-89,Masculino,1989-05-10,da-costajoaquim@hotmail.com,(62) 94480-8836,Ativo
1503,João Lucas Moura,GO;Aparecida de Goiânia;Setor Bueno;Conjunto de Rodrigues,560.389.274-92,Feminino,1981-08-13,calebe26@hotmail.com,(62) 96171-1963,Cancelado
1504,Caroline Caldeira,GO;Goiânia;Jardim Goiás;Viela da Mata,368.571.920-30,Masculino,1977-06-19,araujoeloah@hotmail.com,(62) 93687-1861,Cancelado
1505,Benício Pires,GO;Aparecida de Goiânia;Setor Oeste;Área Caldeira,906.538.417-01,Feminino,1985-01-23,nunesemanuel@uol.com.br,(62) 94900-3608,Cancelado
1506,Nathan da Rocha,GO;Aparecida de Goiânia;Centro;Fazenda de Cardoso,721.390.584-88,Feminino,1976-10-13,ramosana-julia@bol.com.br,(62) 97756-6706,Inativo
1507,Dra. Bruna Nascimento,GO;Aparecida de Goiânia;Centro;Quadra de Pires,260.874.159-20,Feminino,2003-09-23,almeidarenan@araujo.com,(62) 94626-4196,Inativo
1508,Sra. Carolina Ramos,GO;Aparecida de Goiânia;Jardim Goiás;Distrito da Cruz,897.614.503-84,Masculino,1963-04-06,lavinia85@uol.com.br,(62) 95298-1886,Trancado
1509,Dra. Manuela Araújo,GO;Aparecida de Goiânia;Setor Oeste;Pátio de Aragão,658.172.390-86,Masculino,1964-12-18,dvieira@ferreira.br,(62) 99456-3253,Ativo
1510,Lara Ferreira,GO;Goiânia;Parque Amazônia;Vila Fogaça,874.369.201-03,Masculino,1989-07-08,rodrigo25@da.br,(62) 93436-4573,Trancado
1511,Gabrielly Rocha,GO;Goiânia;Jardim Goiás;Conjunto de Silva,987.142.630-50,Masculino,1991-06-07,pintodavi@hotmail.com,(62) 95934-2670,Ativo
1512,João Cardoso,GO;Aparecida de Goiânia;Setor Bueno;Passarela Evelyn Silva,537.094.861-57,Feminino,2007-09-20,erick70@gmail.com,(62) 92756-1922,Ativo
1513,Eduardo Cardoso,GO;Aparecida de Goiânia;Setor Bueno;Conjunto Giovanna Moreira,512.349.807-97,Masculino,2006-07-13,elima@bol.com.br,(62) 91922-9444,Ativo
1514,João Lucas Fogaça,GO;Aparecida de Goiânia;Jardim Goiás;Aeroporto Maria Vitória Silva,184.706.352-71,Feminino,1965-03-29,cardosoisabelly@bol.com.br,(62) 94014-1556,Ativo
1515,Dra. Juliana Rodrigues,GO;Aparecida de Goiânia;Parque Amazônia;Sítio Isadora Moura,107.628.543-08,Feminino,1966-07-28,brunorocha@uol.com.br,(62) 99767-3826,Ativo
1516,Sra. Maria Vitória Nascimento,GO;Aparecida de Goiânia;Setor Oeste;Estação Alves,098.537.412-88,Masculino,1990-05-28,alicia10@campos.com,(62) 97596-7260,Ativo
1517,Sr. Davi Lucas Monteiro,GO;Aparecida de Goiânia;Parque Amazônia;Via Ana Melo,320.761.948-78,Masculino,2004-11-02,rda-cruz@ig.com.br,(62) 91966-2910,Ativo
1518,Daniela Pereira,GO;Goiânia;Vila Brasília;Favela Ana Laura Gonçalves,642.079.318-13,Masculino,1981-06-10,luiz-gustavo25@hotmail.com,(62) 90377-8856,Ativo
1519,Yuri Moreira,GO;Aparecida de Goiânia;Setor Oeste;Residencial Sofia Carvalho,976.403.521-34,Masculino,1965-11-25,anadias@pereira.br,(62) 96290-8932,Cancelado
1520,Fernanda Barbosa,GO;Goiânia;Jardim Goiás;Lago Barbosa,490.871.236-04,Masculino,1984-04-16,gsilveira@gmail.com,(62) 91629-6328,Ativo
1521,Isabella Pires,GO;Aparecida de Goiânia;Centro;Trecho Enrico Castro,863.125.970-59,Masculino,1976-12-18,benjamin99@bol.com.br,(62) 96451-9788,Inativo
1522,Bryan Caldeira,GO;Goiânia;Centro;Pátio de Costa,685.417.039-75,Masculino,2007-04-16,teixeiraluiz-fernando@uol.com.br,(62) 93399-2922,Ativo
1523,Natália da Rocha,GO;Goiânia;Parque Amazônia;Residencial de Cunha,809.163.275-40,Feminino,1963-02-20,maitefreitas@ig.com.br,(62) 95149-3015,Ativo
1524,Isaac Melo,GO;Goiânia;Centro;Feira de Ramos,984.326.017-13,Masculino,1979-10-03,gvieira@campos.org,(62) 91438-5206,Trancado
1525,Lucca Vieira,GO;Goiânia;Jardim Goiás;Vale da Mata,172.384.095-50,Masculino,1976-09-24,davi-luccaferreira@uol.com.br,(62) 98292-5891,Ativo
1526,Lavínia Pereira,GO;Aparecida de Goiânia;Parque Amazônia;Vale Cunha,459.320.167-52,Masculino,2001-09-30,vribeiro@yahoo.com.br,(62) 94068-5925,Ativo
1527,Dra. Olivia da Rosa,GO;Aparecida de Goiânia;Vila Brasília;Rua Murilo Gonçalves,934.817.062-78,Feminino,1987-11-19,kamilly62@melo.com,(62) 92291-9035,Ativo
1528,Maria Farias,GO;Goiânia;Setor Bueno;Viaduto Peixoto,689.157.403-00,Masculino,1988-04-16,ecosta@yahoo.com.br,(62) 91622-1732,Ativo
1529,Dr. Luiz Henrique Araújo,GO;Goiânia;Vila Brasília;Via de da Cruz,390.186.574-84,Feminino,1981-02-01,nascimentobernardo@costela.org,(62) 93526-3198,Ativo
1530,Heitor Ramos,GO;Aparecida de Goiânia;Centro;Pátio Davi Lucas Lopes,130.849.627-31,Feminino,1983-07-17,cauecavalcanti@hotmail.com,(62) 94544-3105,Inativo
1531,Sra. Isabel Silva,GO;Goiânia;Jardim Goiás;Esplanada Silveira,541.807.639-66,Feminino,1982-02-15,wdias@uol.com.br,(62) 94270-7255,Ativo
1532,Dra. Isis Pinto,GO;Goiânia;Vila Brasília;Fazenda de da Cunha,847.021.635-07,Feminino,1999-04-27,laura46@da.com,(62) 91364-5164,Ativo
1533,Maria Cecília Ramos,GO;Goiânia;Parque Amazônia;Vila de Mendes,864.135.709-20,Masculino,1965-10-13,pietrada-cruz@da.br,(62) 91156-5413,Cancelado
1534,Lucas da Conceição,GO;Aparecida de Goiânia;Setor Bueno;Aeroporto de Oliveira,207.341.958-50,Feminino,1995-08-03,uaraujo@hotmail.com,(62) 99234-9379,Ativo
1535,Raul Teixeira,GO;Goiânia;Centro;Jardim Melo,623.517.480-26,Feminino,1975-01-23,luiza55@farias.br,(62) 97104-7208,Ativo
1536,Joaquim Souza,GO;Aparecida de Goiânia;Centro;Área Sarah da Costa,328.479.016-04,Feminino,1983-11-01,cauacostela@uol.com.br,(62) 92041-9707,Ativo
1537,Dr. Joaquim Gonçalves,GO;Aparecida de Goiânia;Setor Bueno;Rua Novaes,671.243.985-09,Feminino,1987-07-08,pramos@goncalves.com,(62) 91457-6944,Cancelado
1538,Dr. Otávio Alves,GO;Goiânia;Jardim Goiás;Setor Kamilly Melo,392.514.078-60,Masculino,1979-10-16,rafaela67@ig.com.br,(62) 94483-1161,Ativo
1539,Dr. Ryan Pires,GO;Aparecida de Goiânia;Vila Brasília;Avenida Cardoso,264.035.891-05,Masculino,1961-07-20,pda-cruz@lopes.org,(62) 92023-3879,Ativo
1540,Theo Barros,GO;Aparecida de Goiânia;Vila Brasília;Setor Aragão,283.197.064-40,Feminino,1974-12-01,costalucca@carvalho.br,(62) 91565-9666,Ativo
1541,João Guilherme da Rosa,GO;Goiânia;Setor Oeste;Núcleo Lara Pinto,027.314.695-52,Feminino,1973-08-23,joao-vitor56@uol.com.br,(62) 99952-2623,Trancado
1542,Mariane Moura,GO;Aparecida de Goiânia;Jardim Goiás;Travessa Cardoso,958.027.143-79,Feminino,1991-01-23,catarina59@yahoo.com.br,(62) 92960-6655,Trancado
1543,Ana Sophia Jesus,GO;Goiânia;Parque Amazônia;Rua de Santos,529.178.603-59,Masculino,1994-07-21,davi-lucas83@bol.com.br,(62) 94244-1155,Ativo
1544,Yago Cardoso,GO;Aparecida de Goiânia;Centro;Distrito Cauã da Rocha,214.693.578-28,Masculino,1986-05-31,camposlarissa@ig.com.br,(62) 92337-7206,Ativo
1545,Raul Cunha,GO;Goiânia;Jardim Goiás;Lago Gomes,824.019.567-94,Feminino,1991-10-22,beatriz30@bol.com.br,(62) 94081-7852,Inativo
1546,Vicente da Luz,GO;Aparecida de Goiânia;Vila Brasília;Travessa de Caldeira,180.259.643-70,Feminino,1999-03-27,sdias@fernandes.com,(62) 97678-9228,Ativo
1547,Srta. Esther Rocha,GO;Aparecida de Goiânia;Setor Oeste;Fazenda Luiz Miguel Santos,254.308.769-92,Masculino,2000-12-08,cunhamanuela@hotmail.com,(62) 95000-2424,Cancelado
1548,Sra. Lorena Campos,GO;Goiânia;Setor Bueno;Esplanada Carvalho,127.986.035-95,Masculino,1973-05-01,dda-luz@viana.br,(62) 91302-2256,Inativo
1549,Dra. Cecília Santos,GO;Aparecida de Goiânia;Centro;Pátio de Jesus,980.465.721-01,Masculino,1965-04-07,carvalhonathan@azevedo.com,(62) 91385-5683,Ativo
1550,Sr. Diogo Correia,GO;Goiânia;Jardim Goiás;Avenida Noah Campos,683.071.452-44,Feminino,1998-07-10,silvahenrique@da.br,(62) 98334-3235,Ativo
1551,Ana Júlia Alves,GO;Aparecida de Goiânia;Setor Bueno;Jardim Julia Moura,501.796.482-76,Masculino,2004-02-29,correiaclarice@goncalves.com,(62) 93115-1119,Inativo
1552,Alice Sales,GO;Goiânia;Setor Bueno;Fazenda Cardoso,795.681.234-82,Masculino,1964-10-16,wnovaes@gmail.com,(62) 99951-8350,Cancelado
1553,Sophia da Rocha,GO;Goiânia;Jardim Goiás;Estrada Nascimento,819.560.237-12,Masculino,1967-08-02,da-pazmaria-alice@uol.com.br,(62) 96013-3184,Ativo
1554,Benício Pereira,GO;Goiânia;Setor Oeste;Favela Rezende,946.835.120-33,Feminino,1986-09-22,alvesryan@bol.com.br,(62) 96211-3793,Ativo
1555,Antônio Sales,GO;Aparecida de Goiânia;Setor Oeste;Favela Benício Nunes,140.839.672-69,Masculino,1966-12-07,araujoisadora@uol.com.br,(62) 98832-2931,Ativo
1556,Dr. Gustavo Gomes,GO;Aparecida de Goiânia;Setor Bueno;Ladeira de Moraes,295.471.836-64,Feminino,2006-12-06,luigirezende@almeida.br,(62) 93490-1036,Inativo
1557,Sr. Enrico Correia,GO;Aparecida de Goiânia;Centro;Passarela da Mota,236.845.197-82,Feminino,1998-10-13,da-rosapedro-henrique@bol.com.br,(62) 98446-1580,Cancelado
1558,Erick Teixeira,GO;Aparecida de Goiânia;Centro;Ladeira de Castro,846.329.751-09,Feminino,1960-09-25,maria-vitoria36@pires.br,(62) 90096-8542,Ativo
1559,Daniela Rodrigues,GO;Goiânia;Centro;Rodovia Cavalcanti,278.305.916-95,Masculino,1965-08-03,nuneslorenzo@ramos.br,(62) 95729-4050,Ativo
1560,Vinicius Fogaça,GO;Goiânia;Jardim Goiás;Alameda João Vitor Nascimento,618.349.057-10,Feminino,1976-10-18,ana-laura28@lima.net,(62) 98061-4236,Ativo
1561,Bryan Silveira,GO;Aparecida de Goiânia;Setor Bueno;Residencial Porto,465.213.798-28,Masculino,2000-12-03,yaragao@mendes.br,(62) 97985-1113,Ativo
1562,Gabriel Araújo,GO;Aparecida de Goiânia;Setor Bueno;Chácara Oliveira,956.730.482-38,Feminino,1973-01-29,lorena54@yahoo.com.br,(62) 96477-7132,Ativo
1563,Beatriz da Costa,GO;Aparecida de Goiânia;Setor Bueno;Largo de Porto,173.849.260-50,Feminino,1993-05-14,eloahnascimento@fogaca.com,(62) 91780-8185,Ativo
1564,Nathan da Mota,GO;Goiânia;Centro;Vereda de Fernandes,136.752.089-40,Masculino,1977-03-06,oliveiramaria-julia@azevedo.com,(62) 95795-8110,Ativo
1565,Emanuelly da Mota,GO;Aparecida de Goiânia;Parque Amazônia;Estação Juliana Moraes,275.864.930-65,Masculino,1991-10-28,alvesmaria-sophia@uol.com.br,(62) 94667-1659,Ativo
1566,Gustavo Henrique Nogueira,GO;Aparecida de Goiânia;Parque Amazônia;Campo Lívia Porto,562.371.089-12,Feminino,1988-09-07,guilherme17@ig.com.br,(62) 90517-3626,Ativo
1567,Gabriel Lima,GO;Aparecida de Goiânia;Parque Amazônia;Chácara de Barbosa,163.495.782-28,Feminino,1990-12-12,isis23@yahoo.com.br,(62) 91946-7899,Ativo
1568,Bryan Pires,GO;Aparecida de Goiânia;Setor Bueno;Lagoa de Gomes,945.360.187-00,Masculino,1960-06-12,costelamaria-julia@ig.com.br,(62) 95322-7551,Ativo
1569,Samuel Gomes,GO;Aparecida de Goiânia;Vila Brasília;Largo Vitor Gabriel Freitas,567.480.192-49,Masculino,1971-05-27,maysa52@da.br,(62) 91767-1346,Ativo
1570,Laís Ribeiro,GO;Aparecida de Goiânia;Jardim Goiás;Campo Jesus,841.503.697-39,Masculino,1966-02-06,elisa82@souza.com,(62) 93874-1852,Ativo
1571,Eloah Fernandes,GO;Aparecida de Goiânia;Centro;Residencial Rocha,247.158.930-88,Masculino,1985-07-24,santoslucca@ramos.org,(62) 97116-8867,Ativo
1572,Matheus Sales,GO;Goiânia;Setor Bueno;Passarela Rocha,251.704.893-23,Feminino,1990-10-11,ribeirohelena@da.net,(62) 94059-3498,Inativo
1573,Maria Luiza Caldeira,GO;Goiânia;Parque Amazônia;Campo Alice Lima,286.951.473-55,Feminino,2001-05-24,uoliveira@gmail.com,(62) 91884-5317,Cancelado
1574,Sophie Souza,GO;Goiânia;Parque Amazônia;Fazenda de da Cunha,703.948.621-04,Feminino,1968-09-01,alvesjoao-miguel@alves.com,(62) 93250-8764,Inativo
1575,Luiz Felipe Azevedo,GO;Goiânia;Jardim Goiás;Lago Maria Eduarda Fogaça,876.514.390-66,Masculino,1998-05-30,clarice49@pinto.org,(62) 93091-3436,Ativo
1576,Dr. Ian Pires,GO;Aparecida de Goiânia;Centro;Morro de Almeida,412.903.786-22,Masculino,1968-08-23,xnovaes@ig.com.br,(62) 94486-4148,Cancelado
1577,Diogo Lima,GO;Aparecida de Goiânia;Parque Amazônia;Praia Levi Duarte,930.168.257-59,Masculino,1982-04-18,cauada-mata@da.br,(62) 91489-1834,Ativo
1578,Paulo Azevedo,GO;Goiânia;Vila Brasília;Recanto de Moura,165.978.243-00,Masculino,1990-12-24,nascimentolorenzo@yahoo.com.br,(62) 93633-6507,Ativo
1579,Cauê Mendes,GO;Aparecida de Goiânia;Setor Oeste;Distrito Teixeira,638.175.904-66,Feminino,2007-10-06,daraujo@da.br,(62) 90846-5985,Ativo
1580,Dr. Davi Lucca Silveira,GO;Goiânia;Setor Bueno;Recanto Barros,295.641.038-51,Feminino,1975-04-16,valentinadas-neves@uol.com.br,(62) 96849-5046,Ativo
1581,Marcelo Lima,GO;Aparecida de Goiânia;Setor Bueno;Passarela Luana Cardoso,391.564.728-46,Masculino,1969-04-12,bernardo37@fogaca.net,(62) 90008-1854,Ativo
1582,João Guilherme Rodrigues,GO;Goiânia;Jardim Goiás;Núcleo Mariane Moraes,176.453.029-25,Feminino,1996-10-30,beatriz37@souza.br,(62) 97734-5590,Cancelado
1583,Heitor da Conceição,GO;Aparecida de Goiânia;Centro;Praia de da Paz,726.809.145-11,Masculino,1966-02-06,yviana@hotmail.com,(62) 94133-9049,Ativo
1584,Maria Pereira,GO;Aparecida de Goiânia;Parque Amazônia;Favela de Cardoso,830.149.527-88,Masculino,1995-02-16,luiz-miguelcostela@bol.com.br,(62) 90223-3134,Ativo
1585,Sra. Alexia Duarte,GO;Aparecida de Goiânia;Centro;Viaduto de Azevedo,025.937.481-41,Feminino,1970-10-21,rebeca96@moreira.com,(62) 93903-5521,Ativo
1586,Melissa Ramos,GO;Goiânia;Setor Bueno;Aeroporto de Dias,486.179.230-40,Masculino,1974-10-06,epeixoto@gmail.com,(62) 92137-2971,Ativo
1587,Helena da Mata,GO;Aparecida de Goiânia;Setor Oeste;Loteamento de Gomes,374.189.625-09,Feminino,1980-09-13,knascimento@cavalcanti.br,(62) 91616-2226,Cancelado
1588,Eduardo Monteiro,GO;Goiânia;Setor Bueno;Distrito Carvalho,531.804.692-42,Feminino,1981-05-19,bmoreira@ig.com.br,(62) 93309-9741,Inativo
1589,Rafael da Conceição,GO;Aparecida de Goiânia;Setor Oeste;Campo de Pereira,328.517.960-03,Masculino,1991-05-29,onascimento@monteiro.br,(62) 96851-5137,Trancado
1590,Julia Almeida,GO;Aparecida de Goiânia;Vila Brasília;Recanto de Silva,732.895.640-29,Feminino,1966-02-11,alvesotavio@novaes.com,(62) 91923-8145,Ativo
1591,Dr. Pedro Lucas Freitas,GO;Goiânia;Setor Oeste;Lago Monteiro,037.982.456-65,Masculino,1965-10-17,ycaldeira@bol.com.br,(62) 92735-5491,Ativo
1592,Elisa Fogaça,GO;Goiânia;Parque Amazônia;Loteamento de Nogueira,387.640.259-00,Masculino,1988-01-21,luiz-gustavo73@ig.com.br,(62) 99276-1996,Inativo
1593,Isabel Carvalho,GO;Goiânia;Setor Bueno;Passarela de Silva,183.729.540-97,Feminino,1997-03-21,zviana@porto.br,(62) 98110-9723,Trancado
1594,Sr. Luiz Fernando Barbosa,GO;Aparecida de Goiânia;Jardim Goiás;Passarela de Melo,462.718.539-19,Feminino,1986-06-18,carlos-eduardo23@silva.br,(62) 98344-7293,Ativo
