ID_aula,ID_modalidade,Data_aula,Horario_inicio,Instrutor,Lotacao,Presencas,ID_unidade
1272,1,2025-06-09,16:00:00,Marcela Melo,15,6,1
1273,5,2025-05-22,10:00:00,Luiz Miguel Caldeira,12,9,5
1274,3,2025-07-26,17:00:00,Luiz Miguel Caldeira,15,12,1
1275,1,2025-04-16,15:00:00,Emanuella da Cunha,15,11,3
1276,1,2025-05-05,07:00:00,Thomas Azevedo,15,6,3
1277,4,2025-07-11,15:00:00,Luiz Miguel Caldeira,12,7,1
1278,1,2025-05-10,09:00:00,Otávio Nogueira,15,8,2
1279,1,2025-04-14,08:00:00,Heitor Teixeira,15,5,4
1280,4,2025-04-19,18:00:00,Emanuella da Cunha,12,11,5
1281,1,2025-06-26,10:00:00,Heitor Teixeira,15,5,4
1282,3,2025-07-19,17:00:00,Otávio Nogueira,15,6,2
1283,5,2025-05-25,07:00:00,Maria Cecília Martins,12,5,4
1284,2,2025-07-22,17:00:00,Sarah Dias,15,9,5
1285,1,2025-05-27,18:00:00,Emanuella da Cunha,15,10,3
1286,3,2025-05-22,17:00:00,Thomas Azevedo,15,6,3
1287,5,2025-04-25,16:00:00,Breno Cardoso,12,11,5
1288,4,2025-05-05,09:00:00,Agatha Nunes,12,11,4
1289,4,2025-07-08,10:00:00,Ana Sophia da Costa,12,9,5
1290,4,2025-05-15,17:00:00,Otávio Nogueira,12,5,2
1291,2,2025-04-27,07:00:00,Agatha Nunes,15,8,1
1292,4,2025-07-30,15:00:00,Lucca Martins,12,5,5
1293,3,2025-07-20,18:00:00,Lucca Martins,15,9,1
1294,3,2025-06-04,07:00:00,Alice Moreira,15,13,2
1295,1,2025-07-06,09:00:00,Emanuella da Cunha,15,13,5
1296,4,2025-06-28,17:00:00,Maria Cecília Martins,12,11,1
1297,1,2025-05-27,10:00:00,Stella da Mata,15,14,5
1298,5,2025-04-30,10:00:00,Daniela Ferreira,12,8,4
1299,1,2025-06-24,17:00:00,Breno Cardoso,15,14,1
1300,1,2025-07-25,18:00:00,João Pinto,15,6,4
1301,4,2025-06-18,16:00:00,Thomas Azevedo,12,5,2
1302,1,2025-05-12,10:00:00,Emanuella da Cunha,15,7,5
1303,1,2025-03-31,10:00:00,Heitor Costela,15,5,4
1304,5,2025-05-24,16:00:00,João Pinto,12,8,1
1305,5,2025-07-28,08:00:00,João Pinto,12,12,4
1306,5,2025-06-01,10:00:00,Otávio Nogueira,12,6,1
1307,2,2025-06-05,08:00:00,Alice Moreira,15,5,2
1308,4,2025-04-04,18:00:00,Heitor Teixeira,12,8,3
1309,4,2025-07-19,07:00:00,Otávio Nogueira,12,12,4
1310,2,2025-05-29,08:00:00,Lucca Martins,15,12,4
1311,1,2025-06-24,10:00:00,Thomas Azevedo,15,11,5
1312,1,2025-07-12,17:00:00,Alice Moreira,15,6,4
1313,3,2025-06-12,09:00:00,Heitor Teixeira,15,5,4
1314,2,2025-05-25,08:00:00,Emanuella da Cunha,15,10,1
1315,1,2025-04-13,16:00:00,Lucca Martins,15,11,2
1316,3,2025-06-23,15:00:00,Maria Cecília Martins,15,14,1
1317,5,2025-05-08,18:00:00,Heitor Costela,12,5,1
1318,3,2025-07-15,15:00:00,Heitor Costela,15,5,1
1319,3,2025-07-16,07:00:00,Thomas Azevedo,15,5,5
1320,5,2025-05-02,08:00:00,Joana Silveira,12,10,1
1321,2,2025-07-07,18:00:00,Dra. Evelyn Gonçalves,15,9,3
1322,1,2025-04-12,16:00:00,Heitor Costela,15,5,5
1323,1,2025-04-02,08:00:00,Dra. Evelyn Gonçalves,15,10,3
1324,3,2025-06-04,08:00:00,Emanuella da Cunha,15,14,1
1325,2,2025-07-18,15:00:00,Sarah Dias,15,14,3
1326,4,2025-05-01,18:00:00,Marcela Melo,12,9,4
1327,2,2025-06-06,18:00:00,Sarah Dias,15,7,2
1328,4,2025-04-19,15:00:00,Dra. Evelyn Gonçalves,12,6,4
1329,4,2025-05-01,17:00:00,Luiz Miguel Caldeira,12,5,3
1330,5,2025-04-20,10:00:00,João Pinto,12,10,2
1331,1,2025-04-23,08:00:00,Emanuella da Cunha,15,6,2
1332,2,2025-07-06,10:00:00,Otávio Nogueira,15,12,2
1333,5,2025-07-23,10:00:00,Marcela Melo,12,9,2
1334,5,2025-05-24,16:00:00,Dra. Evelyn Gonçalves,12,6,3
1335,2,2025-06-13,07:00:00,Maria Duarte,15,8,2
1336,4,2025-04-30,18:00:00,Luiz Miguel Caldeira,12,6,5
1337,1,2025-05-17,10:00:00,Daniela Ferreira,15,7,5
1338,1,2025-04-20,10:00:00,Thomas Azevedo,15,15,3
1339,1,2025-04-16,10:00:00,Heitor Costela,15,8,4
1340,3,2025-06-23,09:00:00,Agatha Nunes,15,15,1
1341,1,2025-06-12,18:00:00,Heitor Teixeira,15,5,5
1342,4,2025-06-10,16:00:00,Sarah Dias,12,12,4
1343,4,2025-06-10,15:00:00,Maria Cecília Martins,12,11,2
1344,1,2025-06-14,17:00:00,Alice Moreira,15,15,5
1345,1,2025-05-13,08:00:00,Alice Moreira,15,5,5
1346,5,2025-06-21,16:00:00,Heitor Costela,12,10,1
1347,5,2025-05-13,08:00:00,Otávio Nogueira,12,10,2
1348,2,2025-03-31,09:00:00,Sarah Dias,15,11,1
1349,2,2025-04-09,15:00:00,Heitor Costela,15,9,4
1350,5,2025-05-27,07:00:00,Alice Moreira,12,9,4
1351,2,2025-05-07,15:00:00,Agatha Nunes,15,12,1
1352,2,2025-05-09,17:00:00,Sarah Dias,15,12,2
1353,5,2025-06-01,07:00:00,Breno Cardoso,12,7,1
1354,1,2025-07-21,07:00:00,João Pinto,15,10,3
1355,4,2025-04-07,17:00:00,Heitor Costela,12,5,4
1356,5,2025-04-15,18:00:00,Heitor Costela,12,9,2
1357,3,2025-06-06,16:00:00,Daniela Ferreira,15,14,4
1358,1,2025-06-15,08:00:00,Marcela Melo,15,13,3
1359,4,2025-05-27,07:00:00,Maria Cecília Martins,12,5,3
1360,4,2025-04-02,09:00:00,Maria Cecília Martins,12,10,5
1361,5,2025-06-28,18:00:00,Maria Cecília Martins,12,6,5
1362,4,2025-06-09,15:00:00,Dra. Evelyn Gonçalves,12,8,4
1363,3,2025-06-02,18:00:00,Daniela Ferreira,15,14,3
1364,2,2025-06-17,17:00:00,Marcela Melo,15,6,1
1365,5,2025-07-19,16:00:00,Heitor Costela,12,8,2
1366,1,2025-05-25,16:00:00,Luiz Miguel Caldeira,15,14,5
1367,1,2025-04-17,10:00:00,Breno Cardoso,15,6,4
1368,3,2025-05-21,09:00:00,Sarah Dias,15,6,1
1369,3,2025-06-14,18:00:00,Lucca Martins,15,8,3
1370,3,2025-06-25,09:00:00,Daniela Ferreira,15,11,4
1371,3,2025-05-10,15:00:00,Stella da Mata,15,8,2
1372,2,2025-06-05,17:00:00,João Pinto,15,15,4
1373,5,2025-07-29,17:00:00,João Pinto,12,9,1
1374,5,2025-04-28,15:00:00,Maria Cecília Martins,12,11,4
1375,3,2025-07-06,15:00:00,Dra. Evelyn Gonçalves,15,8,4
1376,1,2025-05-07,18:00:00,Agatha Nunes,15,7,2
1377,1,2025-07-28,16:00:00,Ana Sophia da Costa,15,14,2
1378,2,2025-06-13,07:00:00,Marcela Melo,15,10,4
1379,4,2025-04-28,07:00:00,Stella da Mata,12,12,2
1380,4,2025-06-10,17:00:00,João Pinto,12,9,5
1381,5,2025-07-01,08:00:00,Stella da Mata,12,6,4
1382,5,2025-06-27,07:00:00,Thomas Azevedo,12,8,5
1383,1,2025-05-20,17:00:00,Sarah Dias,15,15,4
1384,4,2025-04-19,09:00:00,Sarah Dias,12,5,4
1385,2,2025-06-15,08:00:00,Lucca Martins,15,13,4
1386,1,2025-04-23,17:00:00,João Pinto,15,5,2
1387,1,2025-06-21,08:00:00,Emanuella da Cunha,15,10,1
1388,3,2025-06-09,08:00:00,Emanuella da Cunha,15,14,5
1389,2,2025-06-19,09:00:00,Heitor Costela,15,14,2
1390,1,2025-06-15,15:00:00,João Pinto,15,10,3
1391,5,2025-05-31,15:00:00,Otávio Nogueira,12,10,2
1392,1,2025-06-28,18:00:00,Emanuella da Cunha,15,12,1
1393,3,2025-06-17,07:00:00,Thomas Azevedo,15,10,4
1394,3,2025-05-30,08:00:00,Breno Cardoso,15,10,1
1395,3,2025-04-02,17:00:00,Agatha Nunes,15,13,3
1396,4,2025-06-16,16:00:00,João Pinto,12,9,2
1397,2,2025-05-11,07:00:00,Joana Silveira,15,6,2
1398,5,2025-05-17,07:00:00,Sarah Dias,12,10,4
1399,1,2025-06-13,17:00:00,Stella da Mata,15,11,3
1400,4,2025-06-08,18:00:00,João Pinto,12,7,2
1401,5,2025-06-05,07:00:00,Sarah Dias,12,5,1
1402,2,2025-07-07,16:00:00,Dra. Evelyn Gonçalves,15,15,5
1403,2,2025-06-15,10:00:00,Stella da Mata,15,8,5
1404,3,2025-04-22,08:00:00,Marcela Melo,15,5,1
1405,5,2025-06-25,07:00:00,Luiz Miguel Caldeira,12,8,2
1406,4,2025-04-22,08:00:00,Breno Cardoso,12,11,4
1407,4,2025-04-16,15:00:00,João Pinto,12,11,2
1408,3,2025-04-10,09:00:00,Daniela Ferreira,15,5,5
1409,4,2025-06-21,08:00:00,Otávio Nogueira,12,9,3
1410,3,2025-07-19,15:00:00,Thomas Azevedo,15,13,1
1411,5,2025-06-18,18:00:00,Luiz Miguel Caldeira,12,11,1
1412,2,2025-06-28,17:00:00,Otávio Nogueira,15,7,4
1413,2,2025-07-19,10:00:00,Daniela Ferreira,15,10,1
1414,3,2025-06-14,10:00:00,Marcela Melo,15,12,4
1415,4,2025-07-25,17:00:00,Daniela Ferreira,12,10,4
1416,2,2025-05-13,17:00:00,Joana Silveira,15,11,1
1417,3,2025-07-28,17:00:00,João Pinto,15,9,1
1418,5,2025-05-05,09:00:00,Luiz Miguel Caldeira,12,9,1
1419,1,2025-05-24,08:00:00,Lucca Martins,15,15,4
1420,2,2025-07-22,09:00:00,Thomas Azevedo,15,15,3
1421,2,2025-06-17,16:00:00,Ana Sophia da Costa,15,13,4
1422,4,2025-04-29,10:00:00,Heitor Teixeira,12,12,1
1423,5,2025-05-14,08:00:00,Ana Sophia da Costa,12,8,2
1424,5,2025-05-30,09:00:00,Heitor Costela,12,5,4
1425,5,2025-05-25,15:00:00,Otávio Nogueira,12,12,1
1426,1,2025-05-09,09:00:00,Maria Cecília Martins,15,10,1
1427,5,2025-06-21,08:00:00,Sarah Dias,12,8,5
1428,2,2025-07-25,08:00:00,Maria Duarte,15,14,4
1429,3,2025-05-03,17:00:00,Stella da Mata,15,12,5
1430,5,2025-07-06,18:00:00,Breno Cardoso,12,5,5
1431,1,2025-05-31,09:00:00,Maria Cecília Martins,15,15,5
1432,1,2025-04-16,17:00:00,Breno Cardoso,15,11,3
1433,2,2025-06-05,10:00:00,Marcela Melo,15,8,2
1434,1,2025-06-19,08:00:00,Lucca Martins,15,15,5
1435,4,2025-05-06,16:00:00,Breno Cardoso,12,7,3
1436,4,2025-07-11,18:00:00,Emanuella da Cunha,12,11,5
1437,5,2025-05-10,16:00:00,Ana Sophia da Costa,12,6,4
1438,2,2025-07-05,17:00:00,João Pinto,15,15,3
1439,5,2025-07-25,08:00:00,Dra. Evelyn Gonçalves,12,7,1
1440,2,2025-05-25,07:00:00,Stella da Mata,15,7,3
1441,1,2025-06-25,18:00:00,Agatha Nunes,15,5,5
1442,3,2025-06-25,09:00:00,Joana Silveira,15,6,3
1443,1,2025-05-26,16:00:00,Sarah Dias,15,9,3
1444,3,2025-04-13,16:00:00,Alice Moreira,15,15,1
1445,5,2025-07-06,17:00:00,Otávio Nogueira,12,6,5
1446,5,2025-05-11,07:00:00,Joana Silveira,12,10,3
1447,1,2025-05-13,16:00:00,Breno Cardoso,15,12,4
1448,5,2025-05-18,07:00:00,Dra. Evelyn Gonçalves,12,10,3
1449,5,2025-06-19,17:00:00,Ana Sophia da Costa,12,6,3
1450,3,2025-04-10,09:00:00,Sarah Dias,15,5,3
1451,5,2025-04-22,18:00:00,Emanuella da Cunha,12,8,2
1452,2,2025-04-10,16:00:00,Maria Duarte,15,10,3
1453,5,2025-06-30,15:00:00,Thomas Azevedo,12,9,4
1454,3,2025-07-13,16:00:00,Agatha Nunes,15,9,1
1455,2,2025-06-21,09:00:00,Marcela Melo,15,5,3
1456,5,2025-07-01,15:00:00,Luiz Miguel Caldeira,12,10,2
1457,5,2025-06-13,09:00:00,Luiz Miguel Caldeira,12,5,3
1458,4,2025-04-08,08:00:00,Otávio Nogueira,12,10,2
1459,4,2025-06-10,09:00:00,Sarah Dias,12,12,2
1460,5,2025-05-11,09:00:00,Alice Moreira,12,7,4
1461,3,2025-05-24,07:00:00,Breno Cardoso,15,11,3
1462,3,2025-06-04,07:00:00,Luiz Miguel Caldeira,15,14,5
1463,3,2025-04-07,18:00:00,Stella da Mata,15,15,1
1464,1,2025-05-09,07:00:00,Alice Moreira,15,7,2
1465,3,2025-06-02,08:00:00,Maria Cecília Martins,15,8,2
1466,2,2025-07-15,16:00:00,Daniela Ferreira,15,10,3
1467,4,2025-04-19,16:00:00,Agatha Nunes,12,6,3
1468,2,2025-06-22,07:00:00,Luiz Miguel Caldeira,15,8,5
1469,2,2025-06-09,10:00:00,Sarah Dias,15,14,1
1470,5,2025-05-30,15:00:00,Marcela Melo,12,5,5
1471,2,2025-07-27,17:00:00,Breno Cardoso,15,10,5
1472,3,2025-07-13,16:00:00,Sarah Dias,15,11,5
1473,3,2025-07-30,08:00:00,Dra. Evelyn Gonçalves,15,13,4
1474,4,2025-04-10,17:00:00,Agatha Nunes,12,6,1
1475,1,2025-07-30,18:00:00,João Pinto,15,6,5
1476,1,2025-06-15,09:00:00,Heitor Teixeira,15,13,4
1477,1,2025-04-21,17:00:00,Heitor Teixeira,15,9,3
1478,3,2025-07-08,16:00:00,Emanuella da Cunha,15,13,1
1479,2,2025-05-30,15:00:00,Maria Cecília Martins,15,8,2
1480,2,2025-06-13,09:00:00,Alice Moreira,15,15,5
1481,4,2025-05-28,18:00:00,Agatha Nunes,12,9,4
1482,2,2025-07-16,17:00:00,Heitor Teixeira,15,8,3
1483,4,2025-07-04,09:00:00,João Pinto,12,10,1
1484,5,2025-06-12,15:00:00,Joana Silveira,12,6,3
1485,3,2025-04-01,08:00:00,Ana Sophia da Costa,15,5,5
1486,4,2025-07-10,10:00:00,Dra. Evelyn Gonçalves,12,7,1
1487,1,2025-06-11,07:00:00,Marcela Melo,15,8,2
1488,2,2025-06-26,18:00:00,Alice Moreira,15,5,1
1489,4,2025-06-14,07:00:00,João Pinto,12,8,1
1490,5,2025-05-29,16:00:00,Ana Sophia da Costa,12,9,3
1491,2,2025-06-22,07:00:00,Agatha Nunes,15,15,4
1492,1,2025-04-04,18:00:00,Maria Cecília Martins,15,6,5
1493,3,2025-05-09,08:00:00,Heitor Teixeira,15,10,3
1494,4,2025-06-11,15:00:00,Marcela Melo,12,9,4
1495,2,2025-05-09,10:00:00,Sarah Dias,15,10,1
1496,5,2025-05-02,18:00:00,João Pinto,12,5,3
1497,2,2025-05-24,10:00:00,Joana Silveira,15,7,2
1498,4,2025-04-25,15:00:00,Breno Cardoso,12,12,2
1499,1,2025-07-13,10:00:00,Luiz Miguel Caldeira,15,9,5
1500,2,2025-06-22,08:00:00,Otávio Nogueira,15,15,5
1501,2,2025-06-17,18:00:00,Maria Duarte,15,14,4
1502,2,2025-05-04,09:00:00,Emanuella da Cunha,15,11,1
1503,1,2025-04-27,10:00:00,Alice Moreira,15,13,3
1504,3,2025-07-05,18:00:00,Alice Moreira,15,14,3
1505,3,2025-04-19,09:00:00,Joana Silveira,15,10,2
1506,4,2025-07-29,08:00:00,Emanuella da Cunha,12,12,4
1507,5,2025-07-30,15:00:00,Stella da Mata,12,8,5
1508,5,2025-04-27,10:00:00,Alice Moreira,12,6,3
1509,3,2025-04-16,10:00:00,Luiz Miguel Caldeira,15,9,4
1510,1,2025-06-27,16:00:00,Joana Silveira,15,9,2
1511,3,2025-05-13,16:00:00,Stella da Mata,15,14,2
1512,4,2025-06-18,17:00:00,Luiz Miguel Caldeira,12,7,1
1513,1,2025-06-14,16:00:00,João Pinto,15,15,2
1514,2,2025-06-04,10:00:00,Lucca Martins,15,13,2
1515,3,2025-06-23,10:00:00,Sarah Dias,15,13,3
1516,3,2025-06-20,10:00:00,Sarah Dias,15,9,5
1517,2,2025-06-27,15:00:00,Maria Cecília Martins,15,13,2
1518,3,2025-05-14,16:00:00,Heitor Teixeira,15,14,4
1519,1,2025-07-26,15:00:00,Alice Moreira,15,8,5
1520,4,2025-04-10,10:00:00,Ana Sophia da Costa,12,12,2
1521,1,2025-06-12,07:00:00,Stella da Mata,15,11,5
1522,5,2025-04-08,15:00:00,Agatha Nunes,12,5,4
1523,4,2025-07-03,16:00:00,Dra. Evelyn Gonçalves,12,5,3
1524,4,2025-04-30,17:00:00,Heitor Costela,12,10,2
1525,3,2025-07-05,15:00:00,Daniela Ferreira,15,9,4
1526,4,2025-07-05,15:00:00,Heitor Costela,12,5,2
1527,2,2025-05-01,09:00:00,Agatha Nunes,15,14,4
1528,2,2025-05-07,16:00:00,Marcela Melo,15,6,3
1529,4,2025-06-19,17:00:00,Thomas Azevedo,12,11,2
1530,3,2025-06-11,09:00:00,Maria Duarte,15,12,4
1531,3,2025-06-25,10:00:00,Lucca Martins,15,8,5
1532,2,2025-06-19,07:00:00,Alice Moreira,15,8,3
1533,3,2025-04-14,17:00:00,Emanuella da Cunha,15,12,5
1534,1,2025-05-20,08:00:00,Maria Cecília Martins,15,7,3
1535,4,2025-06-28,15:00:00,Breno Cardoso,12,9,1
1536,1,2025-06-22,07:00:00,Agatha Nunes,15,11,1
1537,4,2025-06-18,08:00:00,Thomas Azevedo,12,9,4
1538,3,2025-06-07,18:00:00,Alice Moreira,15,15,4
1539,1,2025-06-30,18:00:00,Heitor Costela,15,13,5
1540,4,2025-04-22,07:00:00,Thomas Azevedo,12,10,2
1541,2,2025-06-19,10:00:00,Joana Silveira,15,14,4
1542,2,2025-05-19,10:00:00,Emanuella da Cunha,15,15,1
1543,5,2025-04-05,08:00:00,Alice Moreira,12,9,4
1544,2,2025-04-30,10:00:00,Heitor Costela,15,13,3
1545,1,2025-04-30,17:00:00,Agatha Nunes,15,5,5
1546,3,2025-06-15,10:00:00,João Pinto,15,5,4
1547,1,2025-04-21,15:00:00,Heitor Costela,15,11,5
1548,2,2025-04-24,16:00:00,Sarah Dias,15,7,2
1549,3,2025-05-08,18:00:00,Lucca Martins,15,15,4
1550,3,2025-05-19,17:00:00,Lucca Martins,15,5,1
1551,5,2025-07-22,15:00:00,Sarah Dias,12,10,5
1552,5,2025-05-19,08:00:00,Otávio Nogueira,12,8,4
1553,5,2025-06-04,17:00:00,Marcela Melo,12,7,4
1554,1,2025-06-26,10:00:00,Daniela Ferreira,15,8,1
1555,4,2025-05-03,10:00:00,Marcela Melo,12,6,2
1556,2,2025-05-21,18:00:00,Breno Cardoso,15,13,4
1557,3,2025-05-20,17:00:00,João Pinto,15,15,5
1558,4,2025-07-24,09:00:00,Stella da Mata,12,9,5
1559,4,2025-04-16,16:00:00,Heitor Costela,12,9,2
1560,2,2025-06-27,09:00:00,Daniela Ferreira,15,11,3
1561,4,2025-06-22,18:00:00,Dra. Evelyn Gonçalves,12,9,2
1562,1,2025-05-22,07:00:00,Dra. Evelyn Gonçalves,15,15,2
1563,4,2025-07-13,16:00:00,Emanuella da Cunha,12,10,1
1564,2,2025-05-05,18:00:00,Breno Cardoso,15,7,3
1565,5,2025-06-21,10:00:00,Ana Sophia da Costa,12,8,4
1566,3,2025-04-18,18:00:00,Dra. Evelyn Gonçalves,15,10,2
1567,3,2025-05-28,08:00:00,Joana Silveira,15,6,2
1568,2,2025-07-11,08:00:00,Emanuella da Cunha,15,5,2
1569,4,2025-04-14,09:00:00,Stella da Mata,12,6,3
1570,4,2025-04-05,18:00:00,João Pinto,12,10,4
1571,3,2025-07-21,17:00:00,Agatha Nunes,15,15,2
1572,3,2025-07-24,17:00:00,Heitor Teixeira,15,8,2
1573,5,2025-06-05,09:00:00,Heitor Costela,12,6,2
1574,4,2025-07-01,10:00:00,Luiz Miguel Caldeira,12,11,3
1575,2,2025-07-08,07:00:00,Thomas Azevedo,15,9,4
1576,3,2025-04-13,15:00:00,Alice Moreira,15,6,4
1577,2,2025-07-18,17:00:00,Daniela Ferreira,15,12,1
1578,2,2025-05-17,18:00:00,Luiz Miguel Caldeira,15,6,1
1579,2,2025-05-09,18:00:00,Maria Cecília Martins,15,14,3
1580,5,2025-07-09,17:00:00,Marcela Melo,12,7,3
1581,2,2025-04-03,09:00:00,Emanuella da Cunha,15,9,5
1582,5,2025-07-04,16:00:00,Lucca Martins,12,11,4
1583,4,2025-04-02,17:00:00,Otávio Nogueira,12,11,1
1584,3,2025-05-12,07:00:00,Daniela Ferreira,15,6,3
1585,2,2025-05-16,08:00:00,Lucca Martins,15,12,2
1586,3,2025-04-22,16:00:00,Marcela Melo,15,12,1
1587,1,2025-06-07,17:00:00,Heitor Costela,15,6,3
1588,1,2025-06-15,09:00:00,Otávio Nogueira,15,12,5
1589,5,2025-06-20,07:00:00,Breno Cardoso,12,5,5
1590,1,2025-07-02,17:00:00,Ana Sophia da Costa,15,9,3
1591,3,2025-04-01,18:00:00,Emanuella da Cunha,15,11,1
1592,1,2025-06-05,09:00:00,Thomas Azevedo,15,15,1
1593,5,2025-05-07,08:00:00,Alice Moreira,12,7,4
1594,5,2025-05-18,09:00:00,Marcela Melo,12,11,5
1595,5,2025-04-07,09:00:00,Heitor Teixeira,12,10,1
1596,2,2025-07-12,09:00:00,Alice Moreira,15,5,2
1597,5,2025-06-02,15:00:00,Maria Cecília Martins,12,8,1
1598,2,2025-04-16,09:00:00,Ana Sophia da Costa,15,9,4
1599,1,2025-07-25,10:00:00,Stella da Mata,15,9,2
1600,5,2025-07-12,10:00:00,Marcela Melo,12,8,4
1601,3,2025-05-08,18:00:00,Maria Duarte,15,14,2
1602,4,2025-07-14,07:00:00,Marcela Melo,12,5,3
1603,2,2025-06-13,16:00:00,Marcela Melo,15,6,2
1604,1,2025-04-11,15:00:00,Sarah Dias,15,6,4
1605,4,2025-06-16,18:00:00,Alice Moreira,12,8,2
1606,5,2025-07-19,15:00:00,Emanuella da Cunha,12,10,3
1607,1,2025-06-17,09:00:00,Daniela Ferreira,15,12,2
1608,2,2025-05-05,18:00:00,Joana Silveira,15,13,2
1609,1,2025-05-29,07:00:00,Otávio Nogueira,15,14,3
1610,2,2025-07-28,18:00:00,Heitor Costela,15,7,4
1611,2,2025-07-15,08:00:00,Agatha Nunes,15,7,2
1612,5,2025-07-26,09:00:00,Alice Moreira,12,9,5
1613,4,2025-06-09,18:00:00,Marcela Melo,12,8,5
1614,1,2025-06-19,08:00:00,Luiz Miguel Caldeira,15,11,5
1615,3,2025-07-20,17:00:00,Agatha Nunes,15,15,5
1616,3,2025-04-16,08:00:00,Ana Sophia da Costa,15,11,5
1617,2,2025-04-12,09:00:00,Breno Cardoso,15,11,3
1618,1,2025-04-08,08:00:00,Otávio Nogueira,15,14,1
1619,5,2025-05-07,18:00:00,Thomas Azevedo,12,6,2
1620,4,2025-04-02,08:00:00,Marcela Melo,12,5,5
1621,4,2025-07-14,10:00:00,Ana Sophia da Costa,12,10,1
1622,1,2025-07-23,15:00:00,Lucca Martins,15,11,1
1623,4,2025-06-24,10:00:00,Maria Duarte,12,6,5
1624,3,2025-06-08,16:00:00,Lucca Martins,15,12,5
1625,2,2025-07-11,08:00:00,Emanuella da Cunha,15,6,2
1626,4,2025-06-13,15:00:00,Heitor Teixeira,12,7,3
1627,4,2025-05-11,08:00:00,Emanuella da Cunha,12,8,1
1628,3,2025-07-16,07:00:00,Emanuella da Cunha,15,9,3
1629,4,2025-04-05,17:00:00,Sarah Dias,12,8,5
1630,3,2025-05-20,08:00:00,Heitor Teixeira,15,12,4
1631,1,2025-04-10,10:00:00,João Pinto,15,7,4
1632,2,2025-05-27,18:00:00,João Pinto,15,5,4
1633,4,2025-05-22,16:00:00,Otávio Nogueira,12,12,5
1634,4,2025-04-18,08:00:00,Joana Silveira,12,10,5
1635,1,2025-06-14,08:00:00,Ana Sophia da Costa,15,5,4
1636,5,2025-04-14,08:00:00,Maria Cecília Martins,12,10,4
1637,4,2025-06-15,18:00:00,Marcela Melo,12,9,3
1638,2,2025-06-17,08:00:00,Otávio Nogueira,15,10,5
1639,3,2025-04-18,18:00:00,Maria Duarte,15,12,2
1640,1,2025-05-09,07:00:00,Otávio Nogueira,15,6,5
1641,4,2025-03-31,09:00:00,Alice Moreira,12,11,3
1642,1,2025-06-16,18:00:00,Otávio Nogueira,15,7,5
1643,5,2025-05-09,15:00:00,Heitor Teixeira,12,11,3
1644,1,2025-06-02,16:00:00,Emanuella da Cunha,15,8,1
1645,3,2025-05-25,07:00:00,Marcela Melo,15,13,5
1646,3,2025-07-11,17:00:00,Maria Cecília Martins,15,14,1
1647,4,2025-06-06,18:00:00,Daniela Ferreira,12,6,4
1648,2,2025-05-07,07:00:00,Maria Duarte,15,7,4
1649,3,2025-07-20,10:00:00,Joana Silveira,15,14,2
1650,2,2025-06-20,07:00:00,João Pinto,15,9,3
1651,2,2025-04-17,17:00:00,Emanuella da Cunha,15,10,1
1652,2,2025-04-02,16:00:00,Maria Cecília Martins,15,8,4
1653,3,2025-05-26,15:00:00,Emanuella da Cunha,15,13,5
1654,1,2025-07-08,09:00:00,Maria Cecília Martins,15,12,5
1655,3,2025-04-03,10:00:00,Ana Sophia da Costa,15,7,1
1656,5,2025-07-09,09:00:00,Marcela Melo,12,9,3
1657,5,2025-07-18,18:00:00,Marcela Melo,12,5,1
1658,1,2025-04-01,07:00:00,Maria Cecília Martins,15,11,3
1659,4,2025-05-31,09:00:00,Alice Moreira,12,7,1
1660,4,2025-07-01,16:00:00,Dra. Evelyn Gonçalves,12,6,3
1661,5,2025-05-20,18:00:00,Daniela Ferreira,12,7,2
1662,5,2025-07-22,08:00:00,Marcela Melo,12,10,2
1663,1,2025-07-10,07:00:00,Heitor Teixeira,15,5,3
1664,5,2025-07-03,07:00:00,Breno Cardoso,12,11,4
1665,4,2025-06-08,07:00:00,Emanuella da Cunha,12,7,4
1666,3,2025-07-11,18:00:00,Ana Sophia da Costa,15,10,4
1667,5,2025-05-19,07:00:00,Marcela Melo,12,11,3
1668,1,2025-04-10,07:00:00,Stella da Mata,15,15,1
1669,5,2025-05-02,17:00:00,Maria Cecília Martins,12,7,2
1670,4,2025-05-28,15:00:00,Agatha Nunes,12,10,4
1671,2,2025-07-23,16:00:00,Emanuella da Cunha,15,7,2
1672,4,2025-05-17,16:00:00,Alice Moreira,12,11,2
1673,1,2025-07-06,15:00:00,Emanuella da Cunha,15,6,4
1674,4,2025-06-28,09:00:00,Thomas Azevedo,12,9,5
1675,3,2025-04-12,16:00:00,Daniela Ferreira,15,10,2
1676,3,2025-05-11,17:00:00,Otávio Nogueira,15,5,2
1677,4,2025-07-13,08:00:00,Marcela Melo,12,7,5
1678,5,2025-07-25,18:00:00,Agatha Nunes,12,5,5
1679,4,2025-07-25,16:00:00,Ana Sophia da Costa,12,11,2
1680,5,2025-04-27,16:00:00,Lucca Martins,12,7,2
1681,2,2025-06-28,18:00:00,Agatha Nunes,15,5,2
1682,5,2025-07-19,08:00:00,Alice Moreira,12,11,5
1683,4,2025-05-14,15:00:00,Luiz Miguel Caldeira,12,11,3
1684,5,2025-06-04,17:00:00,Breno Cardoso,12,12,2
1685,1,2025-05-24,16:00:00,Heitor Teixeira,15,11,5
1686,2,2025-05-21,09:00:00,Maria Cecília Martins,15,5,5
1687,2,2025-05-22,08:00:00,Heitor Costela,15,6,2
